"YEAR","MONTH","DAY_OF_WEEK","FL_DATE","CARRIER","TAIL_NUM","FL_NUM","ORIGIN","DEST","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY",
2016,7,4,2016-07-14,"OO","N455CA","4451","MSP","DSM","1309",-1.00,"1419",-1.00,
2016,7,4,2016-07-14,"OO","N701BR","5607","DSM","ORD","0809",-1.00,"0930",-5.00,
2016,7,4,2016-07-14,"OO","N107SY","5629","DSM","DEN","2010",15.00,"2103",5.00,
2016,7,4,2016-07-14,"OO","N975SW","5830","DSM","DEN","1337",27.00,"1432",27.00,
2016,7,2,2016-07-12,"OO","N912SW","5607","DSM","ORD","0806",-4.00,"0945",10.00,
2016,7,2,2016-07-12,"OO","N150SY","5629","DSM","DEN","1953",-2.00,"2044",-14.00,
2016,7,2,2016-07-12,"OO","N943SW","5830","DSM","DEN","1300",-10.00,"1358",-7.00,
2016,7,4,2016-07-14,"OO","N162PQ","4524","DSM","SLC","1743",-7.00,"1914",-15.00,
2016,7,4,2016-07-14,"OO","N162PQ","4524","SLC","DSM","1339",-7.00,"1647",-26.00,
2016,7,4,2016-07-14,"OO","N416SW","4694","DSM","MSP","2013",38.00,"2122",37.00,
2016,7,4,2016-07-14,"OO","N416SW","4694","MSP","DSM","1757",-2.00,"1956",46.00,
2016,7,4,2016-07-14,"OO","N809CA","4702","DSM","DTW","1141",-4.00,"1419",-19.00,
2016,7,4,2016-07-14,"OO","N809CA","4702","DTW","DSM","1002",-3.00,"1052",1.00,
2016,7,4,2016-07-14,"OO","N809SK","4854","DSM","DTW","1738",8.00,"2011",-15.00,
2016,7,4,2016-07-14,"OO","N809SK","4854","DTW","DSM","1604",1.00,"1711",17.00,
2016,7,4,2016-07-14,"OO","N144SY","5193","DSM","ORD","1428",-2.00,"1537",-23.00,
2016,7,4,2016-07-14,"OO","N472CA","5228","DEN","DSM","1727",-3.00,"2002",-18.00,
2016,7,4,2016-07-14,"OO","N975SW","5272","DEN","DSM","0943",-2.00,"1238",0.00,
2016,7,4,2016-07-14,"OO","N918SW","5280","DSM","DEN","0600",-10.00,"0658",-5.00,
2016,7,4,2016-07-14,"OO","N983CA","5372","ORD","DSM","1934",-6.00,"2101",-4.00,
2016,7,1,2016-07-11,"OO","N960SW","5830","DSM","DEN","1302",-8.00,"1411",6.00,
2016,7,3,2016-07-13,"OO","N455CA","4451","DSM","MSP","1443",-2.00,"1548",-7.00,
2016,7,3,2016-07-13,"OO","N455CA","4451","MSP","DSM","1307",-3.00,"1417",-3.00,
2016,7,3,2016-07-13,"OO","N820SK","4524","DSM","SLC","1743",-7.00,"1918",-11.00,
2016,7,3,2016-07-13,"OO","N820SK","4524","SLC","DSM","1343",-3.00,"1708",-5.00,
2016,7,3,2016-07-13,"OO","N427SW","4694","DSM","MSP","1951",16.00,"2050",5.00,
2016,7,3,2016-07-13,"OO","N427SW","4694","MSP","DSM","1754",-5.00,"1928",18.00,
2016,7,3,2016-07-13,"OO","N8965E","4702","DSM","DTW","1545",240.00,"1828",230.00,
2016,7,3,2016-07-13,"OO","N8965E","4702","DTW","DSM","1123",78.00,"1524",,
2016,7,3,2016-07-13,"OO","N170PQ","4854","DSM","DTW","1745",15.00,"2211",105.00,
2016,7,3,2016-07-13,"OO","N170PQ","4854","DTW","DSM","1603",0.00,"1705",11.00,
2016,7,3,2016-07-13,"OO","N146SY","5193","DSM","ORD","1555",85.00,"",,
2016,7,3,2016-07-13,"OO","N918SW","5228","DEN","DSM","1725",-5.00,"2004",-16.00,
2016,7,3,2016-07-13,"OO","N652BR","5272","DEN","DSM","0941",-4.00,"1219",-19.00,
2016,7,3,2016-07-13,"OO","N919SW","5280","DSM","DEN","0600",-10.00,"0700",-3.00,
2016,7,3,2016-07-13,"OO","N701BR","5372","ORD","DSM","2343",243.00,"0059",234.00,
2016,7,5,2016-07-15,"OO","N461SW","4694","DSM","MSP","1942",7.00,"2041",-4.00,
2016,7,5,2016-07-15,"OO","N461SW","4694","MSP","DSM","1755",-4.00,"1923",13.00,
2016,7,5,2016-07-15,"OO","N8828D","4702","DSM","DTW","1143",-2.00,"1416",-22.00,
2016,7,5,2016-07-15,"OO","N8828D","4702","DTW","DSM","1003",-2.00,"1051",0.00,
2016,7,4,2016-07-14,"OO","N144SY","5497","ORD","DSM","1224",-6.00,"1350",-5.00,
2016,7,4,2016-07-14,"OO","N107SY","5510","ORD","DSM","1818",33.00,"1940",29.00,
2016,7,5,2016-07-15,"OO","N939SW","5830","DSM","DEN","1305",-5.00,"1411",6.00,
2016,7,6,2016-07-16,"OO","N800SK","4524","DSM","SLC","1747",-3.00,"1927",-1.00,
2016,7,6,2016-07-16,"OO","N800SK","4524","SLC","DSM","1343",-3.00,"1705",-8.00,
2016,7,6,2016-07-16,"OO","N430SW","4808","DSM","MSP","1253",-12.00,"1358",-17.00,
2016,7,6,2016-07-16,"OO","N430SW","4808","MSP","DSM","1123",-4.00,"1223",-4.00,
2016,7,7,2016-07-17,"OO","N910SW","5320","ORD","DSM","2234",-6.00,"0001",-4.00,
2016,7,7,2016-07-17,"OO","N134SY","5818","DSM","ORD","0552",26.00,"0729",39.00,
2016,7,7,2016-07-17,"OO","N910SW","5830","DSM","DEN","1300",-10.00,"1409",4.00,
2016,7,5,2016-07-15,"OO","N548CA","4854","DSM","DTW","1725",-5.00,"2020",-6.00,
2016,7,5,2016-07-15,"OO","N548CA","4854","DTW","DSM","1558",-5.00,"1650",-4.00,
2016,7,5,2016-07-15,"OO","N135SY","5193","DSM","ORD","1434",4.00,"1553",-7.00,
2016,7,5,2016-07-15,"OO","N918SW","5228","DEN","DSM","1930",120.00,"2204",104.00,
2016,7,5,2016-07-15,"OO","N939SW","5272","DEN","DSM","0941",-4.00,"1223",-15.00,
2016,7,5,2016-07-15,"OO","N472CA","5280","DSM","DEN","0603",-7.00,"0705",2.00,
2016,7,5,2016-07-15,"OO","N912SW","5372","ORD","DSM","1935",-5.00,"2057",-8.00,
2016,7,5,2016-07-15,"OO","N135SY","5497","ORD","DSM","1226",-4.00,"1354",-1.00,
2016,7,5,2016-07-15,"OO","N146SY","5510","ORD","DSM","1743",-2.00,"1902",-9.00,
2016,7,5,2016-07-15,"OO","N983CA","5607","DSM","ORD","0802",-8.00,"0935",0.00,
2016,7,5,2016-07-15,"OO","N146SY","5629","DSM","DEN","1948",-7.00,"2037",-21.00,
2016,7,7,2016-07-17,"OO","N8903A","4451","DSM","MSP","1435",-10.00,"1539",-16.00,
2016,7,7,2016-07-17,"OO","N8903A","4451","MSP","DSM","1307",-3.00,"1410",-10.00,
2016,7,7,2016-07-17,"OO","N899SK","4524","DSM","SLC","1739",-11.00,"1912",-17.00,
2016,7,7,2016-07-17,"OO","N899SK","4524","SLC","DSM","1344",-2.00,"1702",-11.00,
2016,7,7,2016-07-17,"OO","N886AS","4534","DSM","MSP","1659",-6.00,"1811",-15.00,
2016,7,7,2016-07-17,"OO","N886AS","4534","MSP","DSM","1519",-1.00,"1625",-1.00,
2016,7,7,2016-07-17,"OO","N448SW","4694","DSM","MSP","1958",23.00,"2100",15.00,
2016,7,7,2016-07-17,"OO","N448SW","4694","MSP","DSM","1757",-2.00,"1943",33.00,
2016,7,7,2016-07-17,"OO","N803SK","4854","DSM","DTW","1722",-8.00,"1956",-30.00,
2016,7,7,2016-07-17,"OO","N803SK","4854","DTW","DSM","1603",0.00,"1653",-1.00,
2016,7,5,2016-07-01,"EV","N11140","4304","DSM","ORD","1835",-10.00,"2002",-8.00,
2016,7,2,2016-07-05,"EV","N17146","4304","DSM","ORD","1839",-6.00,"2019",9.00,
2016,7,3,2016-07-06,"EV","N12924","4304","DSM","ORD","1836",-9.00,"1954",-16.00,
2016,7,4,2016-07-07,"EV","N11193","4304","DSM","ORD","1945",60.00,"2057",47.00,
2016,7,5,2016-07-08,"EV","N12172","4304","DSM","ORD","1829",-16.00,"1938",-32.00,
2016,7,7,2016-07-10,"EV","N11164","4304","DSM","ORD","1844",-1.00,"2002",-8.00,
2016,7,1,2016-07-11,"EV","N11184","4304","DSM","ORD","1835",-10.00,"1952",-18.00,
2016,7,2,2016-07-12,"EV","N14204","4304","DSM","ORD","1951",66.00,"2109",59.00,
2016,7,3,2016-07-13,"EV","N14171","4304","DSM","ORD","",,"",,
2016,7,4,2016-07-14,"EV","N14143","4304","DSM","ORD","1834",-11.00,"1950",-20.00,
2016,7,5,2016-07-15,"EV","N12166","4304","DSM","ORD","1837",-8.00,"2027",17.00,
2016,7,7,2016-07-17,"EV","N34110","4304","DSM","ORD","1848",3.00,"2011",1.00,
2016,7,1,2016-07-18,"EV","N11164","4304","DSM","ORD","1842",-3.00,"2006",-4.00,
2016,7,2,2016-07-19,"EV","N16170","4304","DSM","ORD","1849",4.00,"2001",-9.00,
2016,7,3,2016-07-20,"EV","N11164","4304","DSM","ORD","1839",-6.00,"2004",-6.00,
2016,7,4,2016-07-21,"EV","N12160","4304","DSM","ORD","1843",-2.00,"",,
2016,7,5,2016-07-22,"EV","N12201","4304","DSM","ORD","1842",-3.00,"2003",-7.00,
2016,7,7,2016-07-24,"EV","N11192","4304","DSM","ORD","1847",2.00,"2050",40.00,
2016,7,1,2016-07-25,"EV","N11107","4304","DSM","ORD","1904",19.00,"2030",20.00,
2016,7,2,2016-07-26,"EV","N14902","4304","DSM","ORD","1848",3.00,"2012",2.00,
2016,7,3,2016-07-27,"EV","N14568","4304","DSM","ORD","2001",76.00,"2111",61.00,
2016,7,4,2016-07-28,"EV","N36915","4304","DSM","ORD","1843",-2.00,"1957",-13.00,
2016,7,5,2016-07-29,"EV","N12135","4304","DSM","ORD","1843",-2.00,"1950",-20.00,
2016,7,7,2016-07-31,"EV","N17169","4304","DSM","ORD","1835",-10.00,"1947",-23.00,
2016,7,6,2016-07-16,"OO","N701BR","5193","DSM","ORD","1726",191.00,"1838",173.00,
2016,7,6,2016-07-16,"OO","N905SW","5272","DEN","DSM","1018",33.00,"1256",18.00,
2016,7,6,2016-07-16,"OO","N932SW","5320","ORD","DSM","2231",-9.00,"2356",-9.00,
2016,7,6,2016-07-16,"OO","N701BR","5497","ORD","DSM","1216",-4.00,"1333",-12.00,
2016,7,6,2016-07-16,"OO","N134SY","5602","DEN","DSM","1732",2.00,"2000",-20.00,
2016,7,6,2016-07-16,"OO","N918SW","5607","DSM","ORD","0909",59.00,"1019",44.00,
2016,7,6,2016-07-16,"OO","N912SW","5818","DSM","ORD","0518",-8.00,"0639",-11.00,
2016,7,6,2016-07-16,"OO","N905SW","5830","DSM","DEN","1322",12.00,"1416",11.00,
2016,7,1,2016-07-18,"OO","N675BR","4451","DSM","MSP","1442",-3.00,"1538",-17.00,
2016,7,1,2016-07-18,"OO","N675BR","4451","MSP","DSM","1307",-3.00,"1409",-11.00,
2016,7,1,2016-07-18,"OO","N162PQ","4524","DSM","SLC","1748",-2.00,"1922",-7.00,
2016,7,1,2016-07-18,"OO","N162PQ","4524","SLC","DSM","1342",-4.00,"1705",-8.00,
2016,7,1,2016-07-18,"OO","N430SW","4694","DSM","MSP","1923",-12.00,"2024",-21.00,
2016,7,1,2016-07-18,"OO","N430SW","4694","MSP","DSM","1749",-10.00,"1857",-13.00,
2016,7,1,2016-07-18,"OO","N8828D","4702","DSM","DTW","1135",-10.00,"1402",-36.00,
2016,7,1,2016-07-18,"OO","N8828D","4702","DTW","DSM","1001",-4.00,"1048",-3.00,
2016,7,1,2016-07-18,"OO","N823SK","4854","DSM","DTW","1724",-6.00,"1954",-32.00,
2016,7,1,2016-07-18,"OO","N823SK","4854","DTW","DSM","1601",-2.00,"1646",-8.00,
2016,7,1,2016-07-18,"OO","N139SY","5193","DSM","ORD","1443",13.00,"1558",-2.00,
2016,7,1,2016-07-18,"OO","N926SW","5228","DEN","DSM","1935",125.00,"2218",118.00,
2016,7,1,2016-07-18,"OO","N679SA","5272","DEN","DSM","0939",-6.00,"1221",-17.00,
2016,7,1,2016-07-18,"OO","N784SK","5280","DSM","DEN","0608",-2.00,"0702",2.00,
2016,7,1,2016-07-18,"OO","N925SW","5372","ORD","DSM","1936",-4.00,"2049",-16.00,
2016,7,2,2016-07-19,"OO","N967SW","5830","DSM","DEN","1341",31.00,"1448",43.00,
2016,7,3,2016-07-20,"OO","N659BR","4451","DSM","MSP","1453",8.00,"1550",-5.00,
2016,7,3,2016-07-20,"OO","N659BR","4451","MSP","DSM","1303",-7.00,"1428",8.00,
2016,7,3,2016-07-20,"OO","N554CA","4524","DSM","SLC","0804",854.00,"0931",842.00,
2016,7,3,2016-07-20,"OO","N554CA","4524","SLC","DSM","1513",87.00,"1836",83.00,
2016,7,3,2016-07-20,"F9","N922FR","156","DEN","DSM","1724",39.00,"1957",32.00,
2016,7,3,2016-07-20,"F9","N922FR","157","DSM","DEN","2035",30.00,"2113",17.00,
2016,7,4,2016-07-21,"OO","N825SK","4854","DSM","DTW","1833",63.00,"2108",42.00,
2016,7,4,2016-07-21,"OO","N825SK","4854","DTW","DSM","1716",73.00,"1808",74.00,
2016,7,3,2016-07-20,"OO","N926SW","5830","DSM","DEN","1259",-11.00,"1351",-14.00,
2016,7,4,2016-07-21,"OO","N448SW","4451","DSM","MSP","1441",-4.00,"1547",-8.00,
2016,7,4,2016-07-21,"OO","N448SW","4451","MSP","DSM","1307",-3.00,"1413",-7.00,
2016,7,4,2016-07-21,"OO","N807SK","4524","DSM","SLC","1749",-1.00,"1931",2.00,
2016,7,4,2016-07-21,"OO","N807SK","4524","SLC","DSM","1344",-2.00,"1709",-4.00,
2016,7,4,2016-07-21,"OO","N438SW","4694","DSM","MSP","2007",32.00,"2112",27.00,
2016,7,4,2016-07-21,"OO","N438SW","4694","MSP","DSM","1843",44.00,"1946",36.00,
2016,7,4,2016-07-21,"OO","N418SW","4702","DSM","DTW","1140",-5.00,"1429",-9.00,
2016,7,4,2016-07-21,"OO","N418SW","4702","DTW","DSM","1003",-2.00,"1041",-10.00,
2016,7,5,2016-07-15,"OO","N947SW","4451","DSM","MSP","1442",-3.00,"1547",-8.00,
2016,7,5,2016-07-15,"OO","N947SW","4451","MSP","DSM","1308",-2.00,"1415",-5.00,
2016,7,5,2016-07-15,"OO","N820SK","4524","DSM","SLC","1740",-10.00,"1917",-12.00,
2016,7,5,2016-07-15,"OO","N820SK","4524","SLC","DSM","1343",-3.00,"1705",-8.00,
2016,7,3,2016-07-20,"OO","N8942A","4694","DSM","MSP","1948",13.00,"2051",6.00,
2016,7,3,2016-07-20,"OO","N8942A","4694","MSP","DSM","1756",-3.00,"1908",-2.00,
2016,7,3,2016-07-20,"OO","N8884E","4702","DSM","DTW","1141",-4.00,"1428",-10.00,
2016,7,3,2016-07-20,"OO","N8884E","4702","DTW","DSM","1003",-2.00,"1102",11.00,
2016,7,3,2016-07-20,"OO","N689CA","4854","DSM","DTW","1720",-10.00,"1953",-33.00,
2016,7,3,2016-07-20,"OO","N689CA","4854","DTW","DSM","1559",-4.00,"1643",-11.00,
2016,7,3,2016-07-20,"OO","N116SY","5193","DSM","ORD","1427",-3.00,"1542",-18.00,
2016,7,3,2016-07-20,"OO","N969SW","5228","DEN","DSM","1802",32.00,"2047",27.00,
2016,7,3,2016-07-20,"OO","N926SW","5272","DEN","DSM","0937",-8.00,"1217",-21.00,
2016,7,3,2016-07-20,"OO","N874AS","5280","DSM","DEN","0609",-1.00,"0708",5.00,
2016,7,3,2016-07-20,"OO","N973SW","5372","ORD","DSM","2009",29.00,"2131",26.00,
2016,7,3,2016-07-20,"OO","N116SY","5497","ORD","DSM","1226",-4.00,"1352",-3.00,
2016,7,3,2016-07-20,"OO","N121SY","5510","ORD","DSM","1740",-5.00,"1854",-17.00,
2016,7,3,2016-07-20,"OO","N941SW","5607","DSM","ORD","0803",-7.00,"0927",-8.00,
2016,7,3,2016-07-20,"OO","N121SY","5629","DSM","DEN","1953",-2.00,"2035",-23.00,
2016,7,4,2016-07-21,"OO","N134SY","5193","DSM","ORD","1723",173.00,"1838",158.00,
2016,7,4,2016-07-21,"OO","N983SW","5228","DEN","DSM","1720",-10.00,"2012",-8.00,
2016,7,4,2016-07-21,"OO","N982SW","5272","DEN","DSM","0944",-1.00,"1224",-14.00,
2016,7,4,2016-07-21,"OO","N969SW","5280","DSM","DEN","0633",23.00,"0716",13.00,
2016,7,4,2016-07-21,"OO","N915SW","5372","ORD","DSM","2223",163.00,"0124",259.00,
2016,7,4,2016-07-21,"OO","N134SY","5497","ORD","DSM","1230",0.00,"1405",10.00,
2016,7,4,2016-07-21,"OO","N107SY","5510","ORD","DSM","1745",0.00,"1902",-9.00,
2016,7,4,2016-07-21,"OO","N973SW","5607","DSM","ORD","0800",-10.00,"0923",-12.00,
2016,7,4,2016-07-21,"OO","N107SY","5629","DSM","DEN","1953",-2.00,"2041",-17.00,
2016,7,4,2016-07-21,"OO","N982SW","5830","DSM","DEN","1259",-11.00,"1351",-14.00,
2016,7,6,2016-07-23,"OO","N187PQ","4524","DSM","SLC","1745",-5.00,"1919",-9.00,
2016,7,6,2016-07-23,"OO","N187PQ","4524","SLC","DSM","1341",-5.00,"1708",-5.00,
2016,7,6,2016-07-23,"OO","N601XJ","4808","DSM","MSP","1437",92.00,"1542",87.00,
2016,7,6,2016-07-23,"OO","N601XJ","4808","MSP","DSM","1147",20.00,"1406",99.00,
2016,7,5,2016-07-22,"OO","N448SW","4451","DSM","MSP","1444",-1.00,"1555",0.00,
2016,7,5,2016-07-22,"OO","N448SW","4451","MSP","DSM","1307",-3.00,"1417",-3.00,
2016,7,5,2016-07-22,"OO","N899SK","4524","DSM","SLC","1747",-3.00,"1920",-9.00,
2016,7,5,2016-07-22,"OO","N899SK","4524","SLC","DSM","1345",-1.00,"1714",1.00,
2016,7,5,2016-07-22,"OO","N452SW","4694","DSM","MSP","1928",-7.00,"2033",-12.00,
2016,7,5,2016-07-22,"OO","N452SW","4694","MSP","DSM","1757",-2.00,"1906",-4.00,
2016,7,5,2016-07-22,"OO","N809CA","4702","DSM","DTW","1140",-5.00,"1427",-11.00,
2016,7,5,2016-07-22,"OO","N809CA","4702","DTW","DSM","1001",-4.00,"1051",0.00,
2016,7,5,2016-07-22,"OO","N692CA","4854","DSM","DTW","1728",-2.00,"1959",-27.00,
2016,7,5,2016-07-22,"OO","N692CA","4854","DTW","DSM","1601",-2.00,"1655",1.00,
2016,7,7,2016-07-24,"OO","N809SK","4524","DSM","SLC","1745",-5.00,"1922",-7.00,
2016,7,7,2016-07-24,"OO","N809SK","4524","SLC","DSM","1341",-5.00,"1711",-2.00,
2016,7,7,2016-07-24,"OO","N506CA","4534","DSM","MSP","1718",13.00,"1823",-3.00,
2016,7,7,2016-07-24,"OO","N506CA","4534","MSP","DSM","1517",-3.00,"1657",31.00,
2016,7,7,2016-07-24,"OO","N913EV","4694","DSM","MSP","1931",-4.00,"2031",-14.00,
2016,7,7,2016-07-24,"OO","N913EV","4694","MSP","DSM","1754",-5.00,"1909",-1.00,
2016,7,7,2016-07-24,"OO","N825SK","4854","DSM","DTW","1725",-5.00,"1954",-32.00,
2016,7,7,2016-07-24,"OO","N825SK","4854","DTW","DSM","1602",-1.00,"1651",-3.00,
2016,7,7,2016-07-24,"OO","N928SW","5228","DEN","DSM","1822",52.00,"2132",72.00,
2016,7,7,2016-07-24,"OO","N941SW","5272","DEN","DSM","1005",20.00,"1246",8.00,
2016,7,7,2016-07-24,"OO","N943SW","5320","ORD","DSM","",,"",,
2016,7,5,2016-07-22,"OO","N105SY","5193","DSM","ORD","1437",7.00,"1600",0.00,
2016,7,5,2016-07-22,"OO","N465SW","5228","DEN","DSM","1801",31.00,"2041",21.00,
2016,7,5,2016-07-22,"OO","N479CA","5272","DEN","DSM","0932",-13.00,"1217",-21.00,
2016,7,5,2016-07-22,"OO","N983SW","5280","DSM","DEN","0609",-1.00,"0706",3.00,
2016,7,5,2016-07-22,"OO","N975SW","5372","ORD","DSM","2005",25.00,"2116",11.00,
2016,7,5,2016-07-22,"OO","N105SY","5497","ORD","DSM","1226",-4.00,"1358",3.00,
2016,7,5,2016-07-22,"OO","N121SY","5510","ORD","DSM","1746",-4.00,"1855",-21.00,
2016,7,5,2016-07-22,"OO","N915SW","5607","DSM","ORD","0804",-6.00,"0933",-2.00,
2016,7,5,2016-07-22,"OO","N121SY","5629","DSM","DEN","1947",-8.00,"2048",-10.00,
2016,7,5,2016-07-22,"OO","N479CA","5830","DSM","DEN","1300",-10.00,"1352",-13.00,
2016,7,7,2016-07-24,"OO","N941SW","5830","DSM","DEN","1344",34.00,"1439",34.00,
2016,7,7,2016-07-24,"OO","N934SW","5952","DSM","ORD","0529",3.00,"0642",-8.00,
2016,7,6,2016-07-23,"OO","N937SW","5497","ORD","DSM","1216",-4.00,"1338",-7.00,
2016,7,6,2016-07-23,"OO","N465SW","5607","DSM","ORD","0808",-2.00,"0931",-4.00,
2016,7,6,2016-07-23,"OO","N975SW","5818","DSM","ORD","0522",-4.00,"0648",-2.00,
2016,7,7,2016-07-24,"OO","N455SW","4451","DSM","MSP","1501",16.00,"1553",-2.00,
2016,7,7,2016-07-24,"OO","N455SW","4451","MSP","DSM","1325",15.00,"1436",16.00,
2016,7,3,2016-07-27,"OO","N429SW","4451","DSM","MSP","1121",-204.00,"1356",-119.00,
2016,7,3,2016-07-27,"OO","N429SW","4451","MSP","DSM","1311",1.00,"1454",34.00,
2016,7,3,2016-07-27,"OO","N689CA","4524","DSM","SLC","1750",0.00,"1930",1.00,
2016,7,3,2016-07-27,"OO","N689CA","4524","SLC","DSM","1345",-1.00,"1703",-10.00,
2016,7,6,2016-07-23,"OO","N937SW","5193","DSM","ORD","1414",-1.00,"1538",-7.00,
2016,7,6,2016-07-23,"OO","N934SW","5320","ORD","DSM","0127",167.00,"0253",168.00,
2016,7,1,2016-07-25,"OO","N443SW","4694","DSM","MSP","1930",-5.00,"2035",-10.00,
2016,7,1,2016-07-25,"OO","N443SW","4694","MSP","DSM","1756",-3.00,"1907",-3.00,
2016,7,1,2016-07-25,"OO","N8965E","4702","DSM","DTW","1135",-10.00,"1410",-28.00,
2016,7,1,2016-07-25,"OO","N8965E","4702","DTW","DSM","1004",-1.00,"1059",8.00,
2016,7,1,2016-07-25,"OO","N812SK","4854","DSM","DTW","1717",-13.00,"2007",-19.00,
2016,7,1,2016-07-25,"OO","N812SK","4854","DTW","DSM","1600",-3.00,"1642",-12.00,
2016,7,1,2016-07-25,"OO","N103SY","5193","DSM","ORD","1425",-5.00,"1537",-23.00,
2016,7,1,2016-07-25,"OO","N958SW","5228","DEN","DSM","1743",13.00,"2020",0.00,
2016,7,1,2016-07-25,"OO","N916SW","5272","DEN","DSM","1241",176.00,"1555",197.00,
2016,7,1,2016-07-25,"OO","N928SW","5280","DSM","DEN","0601",-9.00,"0659",-4.00,
2016,7,1,2016-07-25,"OO","N983SW","5372","ORD","DSM","1939",-1.00,"2101",-4.00,
2016,7,1,2016-07-25,"OO","N103SY","5497","ORD","DSM","1226",-4.00,"1340",-15.00,
2016,7,1,2016-07-25,"OO","N143SY","5510","ORD","DSM","1748",3.00,"1916",5.00,
2016,7,1,2016-07-25,"OO","N943SW","5607","DSM","ORD","0821",11.00,"0933",-2.00,
2016,7,1,2016-07-25,"OO","N143SY","5629","DSM","DEN","1950",-5.00,"2037",-21.00,
2016,7,1,2016-07-25,"OO","N916SW","5830","DSM","DEN","1624",194.00,"1719",194.00,
2016,7,3,2016-07-27,"OO","N136SY","5193","DSM","ORD","1549",79.00,"1708",68.00,
2016,7,3,2016-07-27,"OO","N465SW","5228","DEN","DSM","1725",-5.00,"2006",-14.00,
2016,7,3,2016-07-27,"OO","N917SW","5272","DEN","DSM","0945",0.00,"1225",-13.00,
2016,7,3,2016-07-27,"OO","N979SW","5280","DSM","DEN","0600",-10.00,"0649",-14.00,
2016,7,3,2016-07-27,"OO","N479CA","5372","ORD","DSM","1938",-2.00,"2052",-13.00,
2016,7,3,2016-07-27,"OO","N136SY","5497","ORD","DSM","1359",89.00,"1516",81.00,
2016,7,3,2016-07-27,"OO","N109SY","5510","ORD","DSM","1951",126.00,"2122",131.00,
2016,7,2,2016-07-26,"OO","N8965E","4451","DSM","MSP","1441",-4.00,"1547",-8.00,
2016,7,2,2016-07-26,"OO","N8965E","4451","MSP","DSM","1306",-4.00,"1417",-3.00,
2016,7,2,2016-07-26,"OO","N802SK","4524","DSM","SLC","1750",0.00,"1936",7.00,
2016,7,2,2016-07-26,"OO","N802SK","4524","SLC","DSM","1340",-6.00,"1659",-14.00,
2016,7,2,2016-07-26,"OO","N912EV","4694","DSM","MSP","1929",-6.00,"2036",-9.00,
2016,7,2,2016-07-26,"OO","N912EV","4694","MSP","DSM","1758",-1.00,"1910",0.00,
2016,7,2,2016-07-26,"OO","N629BR","4702","DSM","DTW","1136",-9.00,"1418",-20.00,
2016,7,2,2016-07-26,"OO","N629BR","4702","DTW","DSM","1003",-2.00,"1052",1.00,
2016,7,4,2016-07-28,"OO","N913EV","4451","DSM","MSP","1455",10.00,"1601",6.00,
2016,7,4,2016-07-28,"OO","N913EV","4451","MSP","DSM","1307",-3.00,"1430",10.00,
2016,7,1,2016-07-25,"OO","N442SW","4451","DSM","MSP","1434",-11.00,"1536",-19.00,
2016,7,1,2016-07-25,"OO","N442SW","4451","MSP","DSM","1303",-7.00,"1404",-16.00,
2016,7,1,2016-07-25,"OO","N689CA","4524","DSM","SLC","1742",-8.00,"1919",-10.00,
2016,7,1,2016-07-25,"OO","N689CA","4524","SLC","DSM","1341",-5.00,"1703",-10.00,
2016,7,2,2016-07-26,"OO","N813SK","4854","DSM","DTW","1728",-2.00,"2015",-11.00,
2016,7,2,2016-07-26,"OO","N813SK","4854","DTW","DSM","1600",-3.00,"1638",-16.00,
2016,7,2,2016-07-26,"OO","N113SY","5193","DSM","ORD","1440",10.00,"1600",0.00,
2016,7,2,2016-07-26,"OO","N979SW","5228","DEN","DSM","1726",-4.00,"2019",-1.00,
2016,7,2,2016-07-26,"OO","N925SW","5272","DEN","DSM","0938",-7.00,"1208",-30.00,
2016,7,2,2016-07-26,"OO","N958SW","5280","DSM","DEN","0610",0.00,"0659",-4.00,
2016,7,2,2016-07-26,"OO","N472CA","5372","ORD","DSM","2110",90.00,"2234",89.00,
2016,7,2,2016-07-26,"OO","N113SY","5497","ORD","DSM","1225",-5.00,"1355",0.00,
2016,7,2,2016-07-26,"OO","N103SY","5510","ORD","DSM","1744",-1.00,"1857",-14.00,
2016,7,2,2016-07-26,"OO","N983SW","5607","DSM","ORD","0807",-3.00,"0930",-5.00,
2016,7,2,2016-07-26,"OO","N103SY","5629","DSM","DEN","1954",-1.00,"2053",-5.00,
2016,7,2,2016-07-26,"OO","N925SW","5830","DSM","DEN","1305",-5.00,"1400",-5.00,
2016,7,5,2016-07-29,"OO","N983CA","5372","ORD","DSM","2112",92.00,"2230",85.00,
2016,7,5,2016-07-29,"OO","N143SY","5497","ORD","DSM","",,"",,
2016,7,5,2016-07-29,"OO","N114SY","5510","ORD","DSM","1752",7.00,"1903",-8.00,
2016,7,5,2016-07-29,"OO","N947SW","5607","DSM","ORD","0809",-1.00,"0934",-1.00,
2016,7,5,2016-07-29,"OO","N114SY","5629","DSM","DEN","1952",-3.00,"2049",-9.00,
2016,7,4,2016-07-28,"OO","N802SK","4524","DSM","SLC","1749",-1.00,"1926",-3.00,
2016,7,4,2016-07-28,"OO","N802SK","4524","SLC","DSM","1340",-6.00,"1707",-6.00,
2016,7,4,2016-07-28,"OO","N8903A","4694","DSM","MSP","1946",11.00,"2049",4.00,
2016,7,4,2016-07-28,"OO","N8903A","4694","MSP","DSM","1755",-4.00,"1925",15.00,
2016,7,4,2016-07-28,"OO","N601XJ","4702","DSM","DTW","1142",-3.00,"1437",-1.00,
